Date,Open,High,Low,Close,Adj Close,Volume,Days
2022-10-27,32.830002,33.189999,32.369999,32.889999,32.889999,1624100,1186
2022-10-28,32.049999,32.5,31.459999,32.110001,32.110001,1378800,1187
2022-10-31,31,32.07,30.469999,31.24,31.24,2203200,1188
2022-11-01,32.950001,33.080002,32.110001,32.459999,32.459999,1965000,1189
2022-11-02,32.459999,34.009998,32.23,33.34,33.34,1186600,1190
2022-11-03,32.490002,33.310001,32.310001,32.75,32.75,1020700,1191
2022-11-04,35.470001,35.779999,34.619999,35.490002,35.490002,1718100,1192
2022-11-07,35.52,36.23,35.040001,35.41,35.41,1137800,1193
2022-11-08,35.200001,35.450001,33.310001,33.650002,33.650002,1419700,1194
2022-11-09,32.450001,32.52,31.209999,31.32,31.32,1677500,1195
2022-11-10,31.27,32.310001,30.889999,31.67,31.67,1376900,1196
2022-11-11,33.529999,34.060001,32.900002,33.470001,33.470001,1566600,1197
2022-11-14,32.84,33.73,31.57,31.610001,31.610001,1707300,1198
2022-11-15,31.84,34.029999,31.4,32.790001,32.790001,2295100,1199
2022-11-16,31.809999,32.07,31.030001,31.639999,31.639999,1795700,1200
2022-11-17,30.92,31.18,29.58,30.27,30.27,2638500,1201
2022-11-18,28.389999,29.459999,28.139999,29.4,29.4,5456600,1202
2022-11-21,27.629999,29.790001,26.629999,29.549999,29.549999,7116600,1203
2022-11-22,30.25,30.790001,29.959999,30.23,30.23,2467900,1204
2022-11-23,28.66,28.959999,27.9,28.440001,28.440001,4132500,1205
2022-11-25,29.030001,29.290001,27.92,28.040001,28.040001,2150900,1206
2022-11-28,26.73,28.59,26.57,27.969999,27.969999,3400100,1207
2022-11-29,29.25,29.73,28.209999,29.139999,29.139999,2939500,1208
2022-11-30,30.639999,30.85,30.110001,30.76,30.76,2527200,1209
2022-12-01,31.809999,32.139999,30.73,30.809999,30.809999,1829600,1210
2022-12-02,30.940001,31.35,30.01,30.57,30.57,1805000,1211
2022-12-05,31.93,32.110001,28.49,28.860001,28.860001,3735900,1212
2022-12-06,28.290001,28.559999,26.280001,26.83,26.83,4690900,1213
2022-12-07,27.030001,27.299999,25.26,25.629999,25.629999,4139700,1214
2022-12-08,26.18,26.23,24.6,24.870001,24.870001,4120500,1215
2022-12-09,25.139999,25.620001,24.26,25.01,25.01,5749000,1216
2022-12-12,25.219999,26.26,25.129999,26.16,26.16,4868400,1217
2022-12-13,26.73,27.58,26.67,27.190001,27.190001,3224400,1218
2022-12-14,27.82,28.49,27.280001,28.26,28.26,2897600,1219
2022-12-15,27.82,27.93,26.860001,27.23,27.23,2876900,1220
2022-12-16,25.85,26.9,25.65,26.200001,26.200001,3369600,1221
2022-12-19,26.950001,27.35,26.17,27.059999,27.059999,2159900,1222
2022-12-20,26.91,27.629999,26.120001,27.209999,27.209999,1716100,1223
2022-12-21,28.32,28.66,28.1,28.610001,28.610001,2003200,1224
2022-12-22,28.91,29,27.559999,28.27,28.27,1344100,1225
2022-12-23,29.26,29.76,29.190001,29.6,29.6,1701100,1226
2022-12-27,29.870001,30.610001,29.469999,29.85,29.85,1849100,1227
2022-12-28,29.629999,29.65,28.280001,29.1,29.1,1948700,1228
2022-12-29,28.27,29.030001,28.08,28.98,28.98,1798000,1229
2022-12-30,28.85,30.42,28.85,30.309999,30.309999,1420400,1230
2023-01-03,29.129999,29.91,27.9,28.32,28.32,1954300,1231
2023-01-04,26.73,26.73,25.48,25.75,25.75,4195500,1232
2023-01-05,25.799999,26.809999,25.48,26.059999,26.059999,2204200,1233
2023-01-06,26.860001,27.18,25.870001,26.139999,26.139999,1901300,1234
2023-01-09,27.43,28.040001,26.690001,27.02,27.02,1418800,1235
2023-01-10,27.27,27.59,26.49,27.030001,27.030001,1076000,1236
2023-01-11,28,28.780001,27.440001,28.65,28.65,1411800,1237
2023-01-12,29.459999,29.65,28.940001,29.09,29.09,877500,1238
2023-01-13,29.65,30.280001,29.299999,30.25,30.25,1512300,1239
2023-01-17,30.91,31.15,29.700001,30.82,30.82,2286500,1240
2023-01-18,31.440001,31.809999,29.610001,29.780001,29.780001,1743800,1241
2023-01-19,30.34,31.120001,29.91,30.66,30.66,1009800,1242
2023-01-20,30.959999,31.440001,30.16,31.440001,31.440001,920900,1243
2023-01-23,31.700001,32.080002,31.32,31.450001,31.450001,1246600,1244
2023-01-24,31.58,31.58,30.09,30.389999,30.389999,1649000,1245
2023-01-25,30.540001,31.040001,29.860001,30.549999,30.549999,942700,1246
2023-01-26,31.49,31.58,30.35,30.91,30.91,1182700,1247
2023-01-27,31.549999,31.6,29.42,29.639999,29.639999,1979400,1248
2023-01-30,29.01,29.98,28.43,28.51,28.51,1577000,1249
2023-01-31,28.290001,29.549999,28.16,29.5,29.5,1480500,1250
2023-02-01,29.370001,29.57,27.389999,27.879999,27.879999,3016500,1251
2023-02-02,27.639999,27.99,26.709999,27.26,27.26,2876500,1252
2023-02-03,27.360001,28.67,25.469999,25.530001,25.530001,6266200,1253
2023-02-06,26.040001,26.370001,24.950001,26.34,26.34,3205300,1254
2023-02-07,26.65,28.139999,26.610001,28.1,28.1,3309600,1255
2023-02-08,28.559999,28.91,27.950001,28.83,28.83,1747300,1256
2023-02-09,28.219999,28.66,27.540001,28.219999,28.219999,2383200,1257
